ENTIDAD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,Año
TLAXCALA,1.4869107213073,2.85089054312342,4.99076642103598,19.268391624613,53.7746550475545,136.101763356192,86.5728997987612,183.733807758368,78.1944048037444,42.6742081482715,15.3777793510413,14.7188630874974,639.74534066151,1989
VERACRUZ,25.1038771641199,25.3404602609863,26.0899207155525,39.7662635777017,46.982574907458,195.38282161895,244.461226978351,202.273095728326,218.492580354151,76.1350854002149,74.6838282617874,98.9467742271912,1273.65850919479,1989
YUCATÁN,59.2031746128494,7.50438722432433,23.0912726395115,41.1581880089619,46.2197806482519,215.6007869638,182.36629355172,172.314877436959,348.190881000099,126.205429730316,55.6416633789037,91.6942171519594,1369.19095234766,1989
ZACATECAS,5.90801805056272,2.18287979095577,0.587617244008619,4.53353843566785,18.6067699545621,40.0454351672471,101.479369751784,114.613549275805,45.4352003482875,22.6239728645592,35.171865893724,23.4190597797082,414.607276556872,1989
NACIONAL,22.5,12.7,9.7,14,26.1,85.7,110,158.9,124.1,52.4,34.6,41.1,691.8,1989
AGUASCALIENTES,15.4694321382129,13.0213544228362,8.03254008281198,3.09394443220749,21.4248780129337,53.1074989369831,190.398157097268,185.111809363325,111.043252522976,49.4697263467127,10.6965143220941,11.0111910167433,671.880298695105,1990
BAJA CALIFORNIA,36.4012311054773,22.907170745067,17.5984394565253,6.18941044206166,0,1.50361893172641,3.1258513633763,6.36167228804675,6.96535643851334,5.13885228993228,21.7536790841184,36.9643394337607,164.909621578605,1990
BAJA CALIFORNIA SUR,16.037189866791,3.79448295746319,1.14027653178194,0.012225073316951,0.185942025388656,3.25865094392983,38.8538316350318,96.9164855613285,51.6628773708535,14.7355258401757,9.58417047184753,26.5318129902649,262.713471268174,1990
CAMPECHE,20.0359149120041,2.89483965327367,27.5072709430721,29.9007784599871,50.1439026521648,149.600070067489,253.894241517018,215.744354883851,237.615802018569,114.096126400146,48.3465940507657,23.7634600867528,1173.54335564509,1990
COAHUILA,8.68058363983762,23.4113901518718,4.24600266087179,2.21288184063643,37.1163278376258,22.0794189664405,67.9935658024011,39.9143359530713,94.5515799960589,67.3514867122333,15.4498300869488,13.0551848929737,396.062588540971,1990
COLIMA,20.2272188895565,12.4346940856115,9.1203571203951,2.65261895936133,11.0303064630419,88.6446251286388,266.082353091698,311.458312146482,258.253637835575,139.941624663696,20.7888690357574,21.126458908397,1161.76107632821,1990
CHIAPAS,84.8017015606077,80.3826561691355,88.6489757603468,18.1988678926489,157.248446975797,205.273852438598,175.272984769758,237.816693409069,328.475981597036,227.593647603959,113.490434391443,115.955150559014,1833.15939312741,1990
CHIHUAHUA,12.8288381242983,8.31436720496572,4.10730762732986,0.901449225624757,10.4242884953577,32.6723176302682,231.995871743604,103.97685897537,74.3801121356432,21.7303916022319,4.40816500688522,20.2854322110457,526.025399982625,1990
CIUDAD DE MÉXICO,0.698373886723992,5.87019933391199,9.09161461753669,24.9136322368719,63.2279196565769,140.330913352402,218.512213912899,161.387467912535,149.013307581171,57.1968873768911,0.310171130336881,4.79151226638774,835.344213264244,1990
DURANGO,25.5604837987215,23.6475718165936,2.93185370293394,1.16797348566812,12.0160906548134,33.9818954138024,232.910827566937,144.283446803866,145.96525869307,77.4223390092888,14.1021088095921,34.4167376879779,748.406587443265,1990
GUANAJUATO,14.4368119140386,14.1557693696375,22.0436210725578,6.47242523252215,45.1897992010605,71.9025560687482,220.697148166612,210.403569199981,133.588397828589,65.2941260829493,9.5689434928698,10.065394347818,823.818561977384,1990
GUERRERO,6.06085620195559,2.8325318841299,3.52108550853543,9.22900466704914,67.9176553068238,182.597211559282,210.918757327011,225.059262442802,246.546261237884,129.402002608308,23.4447750132408,7.61640191563962,1115.14580567266,1990
HIDALGO,21.8344931911946,37.7383318177166,34.9713495669944,48.9255509380419,71.3326398138874,94.8296392642963,170.93591122158,142.073779900096,144.610459016184,84.2313907742258,36.2731568893434,23.5196883348564,911.276390728417,1990
JALISCO,14.7474441039123,17.6715579875662,17.5630732300518,4.64388816794305,31.8039673157236,111.451349782467,378.864358574642,318.959458566211,194.504256892764,99.2051407248107,14.401720284701,14.947334462101,1218.76355009289,1990
ESTADO DE MÉXICO,6.45976142035389,9.75420723625353,12.898227108425,27.33848967098,88.5170037136056,154.373274863267,273.616192105165,216.58333064429,187.536918719416,114.793856562636,13.0283769885101,10.449507416489,1115.34914644939,1990
MICHOACÁN,4.56093629760544,4.97743466342562,5.22383418579337,20.7498112553526,44.1251231275722,153.891489540532,188.405381614294,198.184086930266,125.998944239597,53.3201767404005,13.4629631563889,20.8825496740117,833.782731425239,1990
MORELOS,5.65212190025189,2.5128770730353,4.6989507834154,20.8403129299356,81.2827894135494,148.814559664643,193.778470301222,137.971878407744,183.960306694456,101.209569759473,11.3293608138022,3.8526416512117,895.903839392739,1990
NAYARIT,24.3558243282466,28.9409032976969,8.99614695731518,1.47675059945874,8.89844494148244,84.7759491989706,505.657496223991,440.69331031119,294.73185275953,125.904337118074,14.1701984215466,17.6560967420379,1556.25731089954,1990
NUEVO LEÓN,12.6537919206852,48.2247039412791,13.3411291249575,5.84512461457532,76.2362289076417,42.6456411528854,121.868505556486,81.44596409611,236.791004811152,124.909104391449,19.4786943601148,16.5907853230278,800.030678200364,1990
OAXACA,14.5463510021582,47.5829403650905,38.1210108137895,36.3827580803823,106.422744238223,183.233451962136,196.9261999779,211.02273762542,211.142762654134,211.764466100387,63.9727683051991,43.2572000710304,1364.37539119585,1990
PUEBLA,23.7275715030267,41.5860404082127,40.0442568174689,73.6169003073193,101.15241204947,146.871950025966,188.276233889895,138.128421402742,171.55856497506,161.472705378638,65.2190160583351,38.2739483363072,1189.92802115244,1990
QUERÉTARO,8.34860880368668,10.5520040505302,25.8123012868436,16.4933715292597,46.4084171711898,64.7539705940546,144.627070639132,126.302772385019,96.7849108820567,45.659784708942,11.5245885451332,6.94583667797454,604.213637273822,1990
QUINTANA ROO,72.8725645968121,15.8755061269793,47.9654803542735,66.7715670491095,92.3456626485,115.072060594077,151.927659397719,101.931649305526,298.023795806288,124.6882086085,85.6780655577136,62.0545840536884,1235.20680409919,1990
SAN LUIS POTOSÍ,18.229522699096,31.1500112917715,24.8914345591581,38.1656503665367,71.7563778301335,94.0800340538061,178.513230343635,230.511339227588,188.155707337506,114.486139038539,38.2823873790659,29.6228179131593,1057.84465204,1990
SINALOA,41.1981890836551,32.1005760130799,6.72119088516301,4.30685720158411,11.2331359332142,35.0661690666046,349.994072069843,251.428097000216,250.140173816058,120.751628779699,21.287012791878,43.0418359900214,1167.26893863102,1990
SONORA,22.672237787716,15.2324032694844,6.77354356166503,0.367202960894996,2.00989422439664,57.7501633458695,249.077765297199,189.17453981971,58.3221307332767,25.3540552263962,18.0579163493357,37.7306156663269,682.522468242271,1990
TABASCO,174.622155447,166.473302503323,118.033646658824,20.8046952964604,156.225515989947,207.385231698608,134.273117584535,234.273796661781,360.094391172751,341.419476848344,213.051393489469,197.75174225631,2324.40846560735,1990
TAMAULIPAS,12.6032822112999,39.4970493424168,12.2540064423461,4.7674350940253,88.036775372171,75.5154754932047,250.244940835696,109.01124287136,271.918593812927,143.67349632165,28.2363579403527,16.4836126486008,1052.24226838605,1990
TLAXCALA,2.17129835487426,9.80820079054577,11.2009168301441,46.2737603926122,78.5338894373776,96.2154364593786,150.992500129845,100.979863058076,77.1152811283203,76.6716807751854,11.5682993881855,6.60710273466281,668.138229479208,1990
VERACRUZ,27.595020112545,62.3303235137561,54.7667491299129,66.2594169280482,85.7914272306653,142.667149467681,210.953714573923,172.574670924962,201.249449152893,214.519426799472,87.4616303034266,58.3928781414571,1384.56185627874,1990
YUCATÁN,46.7601276294356,31.4599330114119,44.3857638772247,63.158059125824,69.2825130762541,90.1560013557485,194.088115189031,168.158617028819,218.756748032771,153.30274184165,68.6702690541244,54.1575861718105,1202.3364753941,1990
ZACATECAS,19.3570625171775,17.6756450556902,9.74527022153414,1.86009206942237,23.5712881573894,49.9878922985566,236.734813243807,169.287230905307,126.050693041901,58.8701429161834,13.5339881748686,19.2596517470952,745.933770348932,1990
NACIONAL,23.8,25.8,18.7,14.9,44.7,80.4,201.7,157.7,153.9,92.8,30.8,32.7,877.9,1990
AGUASCALIENTES,0,19.599203734749,0,0,3.74396446102559,71.9692835445523,348.908712895004,90.686125429377,51.9388622918048,39.3310833876545,0,23.1457482031307,649.322983947298,1991
BAJA CALIFORNIA,7.32036077026972,23.7459744371568,40.892804850271,0,0,0,0,0,2.72955041948984,1.07648175481365,3.62586320464379,14.4248563405738,93.8158917772186,1991
BAJA CALIFORNIA SUR,9.2711898112077,14.6547262286349,2.79101746648517,0,0,0,0,1.40314815904507,10.746174824171,2.61791870927273,3.44674120577495,3.8447362341874,48.7756526387789,1991
CAMPECHE,50.5162817956829,71.9384792546945,5.20260351729283,5.67068352688715,84.0523371510272,115.083946339327,184.857740538541,210.69301190247,211.007139826989,124.242502687887,77.7570288034721,144.402376318998,1285.42413166327,1991
COAHUILA,14.0998457534855,23.2284148937416,8.24283029197766,18.2351928145442,12.6601966556418,90.8070957028726,49.653608577924,29.4892426693466,151.400541216926,6.4874300355787,16.1197493333344,51.1419546999573,471.56610264533,1991
COLIMA,0.975800056052541,2.49263673830934,0,0,0,83.6200483208237,90.2919822115571,174.319432729029,162.22176949797,104.879428204496,53.5387956719961,3.02256492708136,675.362458357315,1991
CHIAPAS,30.9605807362561,10.9824944141838,6.50296780425665,42.7794271175809,125.612641250923,250.736297945605,148.715669791603,186.669212948709,167.300162050029,155.445012922275,43.6739102166086,44.9960692809345,1214.37444647896,1991
CHIHUAHUA,21.613909457179,25.2837107357354,4.25966165289083,0.903176688601261,0,30.6255682945616,219.69996825614,82.6131956675433,89.5354834508525,6.14779824602296,37.9160582078934,68.5369095894561,587.135440246876,1991
CIUDAD DE MÉXICO,13.4902971457828,2.63183513043443,0,40.6440608579299,72.2439895734479,281.858261164464,357.529913565513,88.15411180335,159.857983328206,162.585209745067,29.5134947786025,12.149904042241,1220.65906113504,1991
DURANGO,1.55526953423067,3.94397472854078,0,0.300590220416368,0.0994051030025559,23.5982402801633,248.327257442715,128.354469253888,158.73465392192,16.6095727465936,43.1960592800388,54.0325648091678,678.752057320677,1991
GUANAJUATO,2.99069258559162,8.90663018968133,0,2.50781941611681,11.8285616091309,151.380447640769,547.016588638629,77.4544425260371,169.260268121925,49.8079729568476,17.7891539733577,50.4136098500369,1089.35618750812,1991
GUERRERO,1.16652592197492,0.279733076904283,0,0.90676188010018,62.441329341344,202.965397635678,122.195014454589,134.948890812593,229.169624186162,181.801255941322,12.1903069912613,6.99092108257276,955.055761324501,1991
HIDALGO,17.5944431826458,18.1332960789918,2.7505530917252,22.8419928416991,23.402219268301,144.335773673808,169.347163863718,41.5076903523602,301.139594517925,91.6239466445389,48.66902533249,45.8295520663858,927.175250914589,1991
JALISCO,1.36139974115248,5.13907860040227,0,0,2.27516507911938,117.848147794712,295.448193507779,161.552448737708,176.97341244164,71.455830709297,29.7852625839447,21.5022572894563,883.341196485211,1991
ESTADO DE MÉXICO,11.1879447346281,2.87915963618748,0,11.5434410480561,42.818349366286,183.488913209193,258.716515452274,147.647720684719,161.356057173088,106.085539312005,24.4343072001881,12.4669418904256,962.62488970705,1991
MICHOACÁN,2.94339569290569,6.13288449873813,0,0.881962946943384,2.47495657156371,141.033012388286,188.132576674686,162.165961283217,181.503471229739,92.4806839676736,17.6044820227932,4.37249117262398,799.72587844917,1991
MORELOS,1.12704756034819,0.832921088420143,0,14.9164573703566,65.5903575634044,248.108243934824,356.908059360383,173.506685597625,288.754398047462,277.481618839166,27.1953740569503,20.8944361874808,1475.31559960642,1991
NAYARIT,0.65635106792542,1.5355596209313,0,0,0,84.4840727372406,300.684006802278,177.799790852896,272.693904498394,71.5362981182297,45.6577946677214,41.1988666570933,996.24664502271,1991
NUEVO LEÓN,13.7413899984457,16.6168213762034,11.2980174932179,48.2742262060168,64.0104131924246,108.378083977214,76.7735894005703,21.529356611051,168.312362888932,51.42120913741,34.4968588295937,61.1444963195275,675.996825430607,1991
OAXACA,6.54943226051612,3.65668015378434,10.8067028129245,12.5911001313288,100.342406333238,333.549887373754,122.006065508672,80.3200524114461,161.878057546838,165.468130085687,24.3997577123284,13.0252577789775,1034.59353010949,1991
PUEBLA,15.3150366371768,16.181955267556,6.80746193483403,33.9526526957252,123.882071412316,232.709199518125,224.831338355572,98.0224388164026,310.118229208629,183.119623520281,67.7439081727902,34.9949997544707,1347.67891529388,1991
QUERÉTARO,8.52729277984758,8.83095257424142,0,6.92930222094739,9.60464361416695,141.317023573366,334.66359085807,34.4523772414246,167.700322313656,23.54256587294,22.3359327663636,33.9500870463248,791.854090861348,1991
QUINTANA ROO,31.4736684828172,31.8046005706029,19.2315882990698,15.282890118554,25.1493496820776,49.4453401025253,158.017366626218,148.288288014473,209.293018430633,211.97035557113,45.7342816587613,112.911878864953,1058.60262642182,1991
SAN LUIS POTOSÍ,9.56065764512716,19.3586236330753,3.38994893902412,8.51419622550974,34.4589569231672,92.3334819209411,369.242545694132,39.2652933137997,156.167997982396,39.0914273037674,26.7616806246878,49.8940088071743,848.038819012802,1991
SINALOA,10.1536468677616,6.31146580116081,1.47549055621529,0,0,14.4610037072666,113.555252984884,294.593452896102,205.675066965768,6.70760029798792,168.856048252516,80.0284667595026,901.817495089165,1991
SONORA,21.7866218196283,49.1931545717247,37.2205889912472,0,0,5.22208562035137,44.6737590224448,76.4031126506299,66.9977592552536,5.51456075633602,30.0965705467071,74.3343695039358,411.442582738259,1991
TABASCO,176.658288998654,97.782087150897,28.170173226287,3.19980587038753,75.9905656478543,231.717975855374,185.338440308927,290.521900147836,226.049092162926,335.545051952022,295.527816036518,234.236862707439,2180.73806006512,1991
TAMAULIPAS,10.7582817010374,17.7979615833276,18.9644387729867,47.6632185527591,66.0903401696663,157.045997877145,192.111586745992,31.8230976520248,289.005705461443,71.4204562576992,45.1661783708143,97.6259799622408,1045.47324310714,1991
TLAXCALA,1.07228211339895,1.90306509716518,2.12969460838604,25.9243562951863,72.0706508605727,144.444095078574,59.5620497029207,73.6983111458029,156.868011865192,84.1195992998771,56.5000805845328,6.86460344156063,685.156800093169,1991
VERACRUZ,53.9167876079694,31.2385347154304,19.7829721075327,18.2948833016944,106.888173624802,247.560000176441,250.708858069557,197.985954428673,418.905657729398,311.473630938095,152.251962476109,123.450432039581,1932.45784721528,1991
YUCATÁN,58.5910809725637,38.7846892441815,12.1780507446077,3.24800957466833,31.907766965874,77.4786468280699,181.972574711373,233.594669358563,159.683003575027,200.329148447576,25.443681588753,150.316146585519,1173.52746859678,1991
ZACATECAS,3.37485437728364,11.8331812286778,0,1.9918111409788,4.95692038219457,58.638109236252,320.052817284016,115.445988166433,123.90123624636,30.7111992070447,15.2335537041379,34.8554229532787,720.995093926657,1991
NACIONAL,17.9,22.1,10.7,10.2,30.3,99.9,171.5,103.8,155.5,72.2,43.3,59,796.4,1991
AGUASCALIENTES,135.700858537155,3.78064620453965,1.68294734191264,9.40543263613836,23.1961571159587,36.0525963014284,87.5545938689761,70.6752278106588,46.8181603246593,152.656304513122,26.0539649426198,9.94756651170624,603.524456108875,1992
BAJA CALIFORNIA,15.7652762831849,107.324540538704,36.9559594937289,13.492240593385,0,0,5.28821149534453,0,9.7236645727599,0,0,30.474412141179,219.024305118286,1992
BAJA CALIFORNIA SUR,21.0358013163997,2.07567130483989,30.4817786097562,3.81034446544075,0,0,6.17426229796393,8.54318736423645,31.146869529889,0,0,16.4957478059989,119.763662694525,1992
CAMPECHE,56.3517043413597,21.1168469065523,20.3348173127813,26.8049865353144,197.251105654453,271.980828920896,78.8903940741843,172.770692458209,267.580032508949,152.95608509459,163.824737028675,16.5563081642051,1446.41853900017,1992
COAHUILA,64.1044447109972,37.7746258147292,3.60526235571746,63.8068301446375,116.629947701241,43.1191059265756,90.4936048367605,45.8027086740568,53.6080337228571,8.34289258995054,12.0992275115462,12.1267865983541,551.513470587423,1992
COLIMA,262.533760829056,59.8145696268912,0,4.19189988329435,0,30.9533609763346,192.320674564197,142.986250692719,347.378342112684,225.397026098252,3.69960536791502,84.1967931381827,1353.47228328953,1992
CHIAPAS,62.7818442059496,7.82924152729386,123.601595890354,45.7865346300195,24.7600203406513,289.711561933234,179.626993056947,220.621356923136,235.869577661697,71.3415546308719,65.7129492535322,8.83358331250133,1336.47681336619,1992
CHIHUAHUA,41.5989131606521,37.3591677517789,5.86450273226983,7.59289107666886,32.8129747312187,20.4556017205525,97.9707800928693,103.972199000743,59.8361909403073,13.9519819322904,15.3337495522489,19.3087733310707,456.05772602267,1992
CIUDAD DE MÉXICO,36.427382670066,17.7686459665881,9.84079071183206,12.8562076126049,118.717177260984,70.5976327921507,150.014627477476,171.754827561797,189.82435081157,149.347158843956,60.9389523585578,4.87160906168908,992.959363129272,1992
DURANGO,121.104940260642,20.1819257727739,3.6067310308613,3.20737610104263,25.0743047564776,11.3369182823288,87.1920964345388,139.166326270397,43.8705775023359,18.9625004090262,18.6237841733707,22.3119951005073,514.639476094302,1992
GUANAJUATO,138.359325494035,21.5347217504853,3.53760466762162,22.5965629216635,78.5680746948536,70.1286638301514,198.512796873099,163.590589718978,124.454454492981,89.1282400437252,27.5794463341432,15.603614010301,953.594094832038,1992
GUERRERO,45.0894284817764,28.508833292848,0.683285867270023,9.08899888599368,37.8596230964627,68.5810916885277,136.322396757076,212.195080042814,308.868820928997,194.937118651765,29.3813618324544,24.9854602933753,1096.50149981936,1992
HIDALGO,68.800102354657,33.5838978639214,32.6766422212935,20.4831697788445,115.123802094424,64.7845371657442,132.55655370222,124.55122076448,95.3065228297438,133.65324867246,57.9200116938028,21.2771901130293,900.716899254621,1992
JALISCO,285.391050273129,24.5674392051002,0.869638426945331,6.07625349389391,24.3867526899586,38.0195283052848,192.995879336303,249.780486286318,192.095516833074,150.31462614957,14.1133929569773,58.0714198963163,1236.68198385287,1992
ESTADO DE MÉXICO,42.5556371643081,27.8720483352832,17.921351692962,16.206780083515,112.400550006854,67.2779885815605,131.741716900455,175.550675979736,243.97480227795,108.776519938961,42.4594173843933,5.15887044759266,991.896358793571,1992
MICHOACÁN,118.372168587855,22.0286639527936,0.952536378149122,16.445091355602,40.5857615348424,35.5132350157583,133.522029818218,178.100896401529,250.338553459654,164.231147216052,22.2857755028304,27.9424536328611,1010.31831285614,1992
MORELOS,68.2258700269896,33.4726603590019,2.10477200595008,4.53371950032524,119.759322254753,131.437931326079,213.445989192977,253.538464536828,298.435373880624,145.650540397618,48.814359012119,7.20617196704475,1326.62517446031,1992
NAYARIT,180.926740121494,31.6306014930667,1.53232518489368,0.204649720913671,24.6422398758834,16.9856581905223,233.402947597749,238.564977196924,213.134111874631,52.1572690936107,4.71864745392112,107.394706498824,1105.29487430243,1992
NUEVO LEÓN,77.6097679666647,19.2754201356281,15.3905036629963,44.9236022946803,118.032526371366,42.3434486018802,62.8790960137992,94.3220572364292,74.6105731669319,42.1279600441672,99.0383834412988,11.9587116598867,702.512050595729,1992
OAXACA,19.9497390103035,9.89787917604415,8.84048671443258,19.0652345153503,49.3674993873472,138.979974107675,145.300869544597,137.246839830489,140.081611652272,38.1040962773741,35.7137581173232,5.98355430471413,748.531542637922,1992
PUEBLA,72.80418601617,23.6339567332229,16.5051469888802,34.5864802540944,95.3843505093686,134.600304637869,131.886319463405,148.933863466702,196.307907798963,160.311968239353,50.4738097256164,6.37384473716507,1071.80213857081,1992
QUERÉTARO,122.890515927667,23.8283375269104,11.4588380142588,21.9182202965339,85.1800806743348,70.7919455423791,180.831074951961,172.410608471668,117.058448742783,103.046353662744,26.5764630013603,23.7792525935234,959.770139406124,1992
QUINTANA ROO,39.8141215006331,16.9318369573212,25.0928194518216,74.6629124699731,24.1213995931117,278.186150975022,112.6,167.455808740108,196.826522386797,172.806239520988,183.259009180711,52.4821045974945,1344.23892537398,1992
SAN LUIS POTOSÍ,105.369790747283,8.23729146249515,24.6574741330915,38.8368342409832,84.6909906218261,48.5592624062277,60.1520569983421,63.6350480036648,71.6014695289212,121.1512839002,33.1408544965575,17.2499264357306,677.282282975323,1992
SINALOA,179.997255727855,52.148247314347,8.09983151867854,0,0,0,151.040706972001,170.55379300205,130.893723156906,10.0123603136854,9.78242038845555,54.3901115678442,766.918449961823,1992
SONORA,39.368356716261,38.1468196802582,30.1867978529918,8.68473306694328,7.96776288920195,5.68297709959828,67.0838180872283,128.184827643652,58.2800572293756,8.54812052404265,3.06386577968229,54.9723862876211,450.170522856856,1992
TABASCO,204.942232211602,62.4605612126131,40.3656769125137,29.166689943695,52.3097581409406,282.198816087454,124.229652340524,217.079258631845,432.49605235526,165.636471373967,134.285487072428,29.9461470356223,1775.11680331846,1992
TAMAULIPAS,101.177382994211,14.3938102123547,19.1049235336548,85.3702826259774,113.410533019288,67.9148793431568,56.7695651222603,146.793106925191,73.4759015181728,199.30706793775,55.672709724369,7.12478741412625,940.514950370512,1992
TLAXCALA,63.8528384165107,17.2751696121401,16.0558330603979,31.8052720252261,209.230455042915,94.8377873977887,131.657262936954,173.69746824029,164.914484574215,106.839197618872,44.6004541111284,3.18701505668368,1057.95323809312,1992
VERACRUZ,99.5964587408605,45.2482545188712,30.1154068430342,58.2821256227762,74.1568052597902,167.689784304985,156.301592463261,289.817504683565,370.28923363133,246.044886171944,93.3125795966539,31.6421447018684,1662.49677653894,1992
YUCATÁN,26.9018192823467,26.6419232255447,26.0724556645079,96.619821371648,10.7513338203206,165.12946023867,122.624311697857,172.831727176079,235.381654040424,161.793024981136,169.740522740652,12.73180729642,1227.21986153561,1992
ZACATECAS,120.833410170601,14.8262101993862,3.4055706371458,4.75594846541654,45.3710655695999,28.1685751058158,76.2171295594477,75.9484969003827,63.2545525128992,54.2432233746485,40.0386667619403,23.9323759186588,550.995225175942,1992
NACIONAL,86.2,30.5,19,26.6,51.6,69.1,130,132.1,124.7,74.2,39.1,26.2,809.3,1992
AGUASCALIENTES,15.402695188349,0,0,4.64991193991197,7.79146152339688,76.9562282649009,106.581040107939,110.05797023762,100.778148079424,36.1736745448511,3.30591336342333,1.77604254499437,463.473085794811,1993
BAJA CALIFORNIA,218.393423935903,20.0255634536328,5.06117697203156,0,0,0,0.0937631530578608,5.25246975046411,0.619248976771981,1.69793632108135,15.0754922870025,5.43575170159435,271.65482655154,1993
BAJA CALIFORNIA SUR,61.2982026205788,12.8797665063864,0,0,0,0,8.8150566818331,80.1485362990706,89.7853966602424,4.43424840385743,80.0506450855046,2.93222878118798,340.344081038661,1993
CAMPECHE,84.5779537348682,16.1275639955147,30.7943648742685,51.5787356025342,77.9885944507958,182.50357863911,132.914880933431,219.191510834733,263.552403806158,141.287380519503,39.3803199303256,29.6564358854249,1269.55372320667,1993
COAHUILA,10.3945149515502,10.7023336159521,15.2162554468871,8.68220792167825,40.2733264074251,75.2082240173964,32.3766337678162,17.9830797410733,75.6559735566297,21.1396902289076,4.23015433128151,0.385651086913942,312.248045073511,1993
COLIMA,31.927323228449,0,0,0,0,296.728890884929,339.839492084867,330.395086800974,170.111679469511,81.4208469964791,6.78405506980427,0,1257.20737453501,1993
CHIAPAS,7.37366197223908,4.27094050169803,24.3241964009776,49.0954256863086,90.6274225743985,235.925084577452,193.271617162053,599.825311021866,408.501244190456,362.321188090442,87.0273521485814,82.3566466200802,2144.92009094655,1993
CHIHUAHUA,21.7610587516733,12.2467396717517,7.47928516816503,3.454367402002,14.7484587093137,9.03042528192429,133.794236647382,132.219679853548,127.556555357595,42.1388718452063,17.0752523635149,15.3566921284971,536.861623180573,1993
CIUDAD DE MÉXICO,11.9078836208949,16.9006135127974,5.26042354578461,17.3937890982287,19.9765046506289,150.694488094306,190.829765188351,130.076113535061,147.887702297715,31.542845751419,16.9363846172587,0.109058983122344,739.515572895568,1993
DURANGO,6.07026049493166,2.81407329393282,0,2.53602190339325,8.16443883936585,46.1233927926977,122.252134926733,80.7082094916932,188.22182510449,17.3680724292488,23.1168999775091,0.314596362407989,497.689925616403,1993
GUANAJUATO,9.69980357151025,4.36516754880936,0.46897716450581,14.6695399440614,12.4844242073938,224.540172495641,190.242047343297,151.958558411761,159.454298071456,18.7095350229339,14.336568497989,0,800.929092279359,1993
GUERRERO,4.37656368138831,8.21182245882363,4.83107260325394,5.40612413596481,3.50419564962127,234.919262620047,241.79493712849,222.053906673069,274.620751913345,62.8295743983621,17.6654060961019,0,1080.21361735847,1993
HIDALGO,23.3969023688881,24.1870690774336,25.6629973429281,24.2562061687778,40.4866684520625,155.571884117293,100.132385851993,88.7664650603914,223.56251000479,41.1025488221111,40.870325819471,0.416099915921528,788.412063002061,1993
JALISCO,16.4779091289237,0,0,2.91099274251689,3.71608765997744,232.657215126021,322.670969165645,158.782896208086,129.338839660421,30.6829616807136,3.26449413683001,0,900.502365509134,1993
ESTADO DE MÉXICO,8.1565621956859,9.78245213549334,5.14246311465685,17.9402250227764,14.7893241156189,140.424074606226,154.361378289818,98.0126005561937,140.121948110334,18.7434466721046,10.9915867972667,0,618.466061616174,1993
MICHOACÁN,9.51068629267168,3.00707483706159,1.05230763865366,11.0126087120553,4.34078095632144,269.238207669347,223.847698804981,160.811707362416,160.868047375182,61.5388744011277,4.17830451663261,0,909.40629856645,1993
MORELOS,0,3.82049479990569,2.68295950559031,17.6186196556229,7.48212849636076,272.88033914872,200.731209458985,162.839615121367,185.205230605691,51.5827929384581,23.6387483869314,0,928.482138117632,1993
NAYARIT,20.7880246827909,0,0,0,3.65318812858106,214.705140849929,254.852656286615,397.597161792441,366.823855568323,62.6314222888017,3.28054917549546,0.0921895790453111,1324.42418835202,1993
NUEVO LEÓN,24.162045588778,19.9817589954952,16.951793158302,17.2845813920764,51.6853279663315,207.190412812442,9.68271252504547,45.0005267603002,217.574414113027,40.1766131923492,20.6373929991255,4.14828963386356,674.475869137136,1993
OAXACA,11.2484338458835,6.60086523942784,34.1312195514965,9.01648403878967,15.1618909514868,253.91767636389,227.485713928564,481.116992203287,397.420830837337,175.987363726487,65.2168885808346,20.144056650635,1697.44841591812,1993
PUEBLA,8.73405442408746,15.7991957374308,45.1032015762145,28.3917030162412,31.7962673943974,190.052103292257,176.555626157292,351.117082284486,489.122462116729,118.483935303907,59.0165952345856,8.29274894370052,1522.46497548133,1993
QUERÉTARO,13.6995769371959,12.8270166343098,12.6248542912235,21.1477002991169,30.1921223805973,160.679512316002,195.261378703792,76.0156145566743,82.3453068206501,25.6918961362801,30.9100710636236,0,661.395050139466,1993
QUINTANA ROO,222.649659169405,28.8629405671259,42.7986891256263,70.3302577674488,203.884570902889,292.495775359691,50.8833904916939,141.173618440793,279.318116441459,170.239730722447,40.1672227450344,60.1482631692212,1602.95223490283,1993
SAN LUIS POTOSÍ,18.1545600610565,26.2207450097438,7.70948074085944,28.9382908102395,61.9883608503763,182.281622860901,64.0310702567645,163.376958878887,458.144883145118,89.0235658845105,79.3731505632753,5.97457033601877,1185.21725939775,1993
SINALOA,17.7360347404381,13.4134203210083,0,0,5.03446536316404,21.9575245347112,124.818411297633,189.844755712306,271.293273935933,49.9475578095832,53.1022439732472,4.4645777899562,751.61226547798,1993
SONORA,85.3487839838736,35.2001915185499,5.71691065110451,11.2587951957235,4.82712197283963,11.0716010912253,55.3716795524741,143.025010088663,132.870959836204,41.2821173138376,27.0340021820849,11.6674350704084,564.674608456988,1993
TABASCO,62.261591533909,28.5806628171552,53.8278231253812,71.3726705164968,100.815093463835,264.540265548287,126.822310227744,388.815329533305,400.431582967115,395.457646638263,114.352832172483,123.315060417405,2130.59286896138,1993
